,Flow
2014-01-30 04:11:00,6.7712
2014-01-30 04:12:00,6.3835
2014-01-30 04:13:00,6.8754
2014-01-30 04:14:00,6.4414
2014-01-30 04:15:00,6.3603
2014-01-30 04:16:00,6.2677
2014-01-30 04:17:00,6.8754
2014-01-30 04:18:00,6.8754
2014-01-30 04:19:00,6.4703
2014-01-30 04:20:00,6.7944
2014-01-30 04:21:00,6.7712
2014-01-30 04:22:00,6.7944
2014-01-30 04:23:00,6.8523
2014-01-30 04:24:00,6.8754
2014-01-30 04:25:00,6.7654
2014-01-30 04:26:00,6.4703
2014-01-30 04:27:00,6.7944
2014-01-30 04:28:00,6.8754
2014-01-30 04:29:00,6.8754
2014-01-30 04:30:00,6.3835
2014-01-30 04:31:00,6.7712
2014-01-30 04:32:00,6.4414
2014-01-30 04:33:00,6.7944
2014-01-30 04:34:00,6.3893
2014-01-30 04:35:00,6.7712
2014-01-30 04:36:00,6.8754
2014-01-30 04:37:00,6.8754
2014-01-30 04:38:00,6.8754
2014-01-30 04:39:00,6.6786
2014-01-30 04:40:00,6.8465
2014-01-30 04:41:00,6.7886
2014-01-30 04:42:00,6.8754
2014-01-30 04:43:00,6.7886
2014-01-30 04:44:00,6.8754
2014-01-30 04:45:00,6.8754
2014-01-30 04:46:00,6.8754
2014-01-30 04:47:00,6.8754
2014-01-30 04:48:00,6.8754
2014-01-30 04:49:00,6.8754
2014-01-30 04:50:00,6.8754
2014-01-30 04:51:00,6.8754
2014-01-30 04:52:00,6.8754
2014-01-30 04:53:00,6.8754
2014-01-30 04:54:00,6.8754
2014-01-30 04:55:00,6.4703
2014-01-30 04:56:00,6.7886
2014-01-30 04:57:00,6.8754
2014-01-30 04:58:00,6.8754
2014-01-30 04:59:00,6.8754
2014-01-30 05:00:00,6.8754
2014-01-30 05:01:00,6.8754
2014-01-30 05:02:00,6.8754
2014-01-30 05:03:00,6.8754
2014-01-30 05:04:00,6.8754
2014-01-30 05:05:00,6.8754
2014-01-30 05:06:00,6.8754
2014-01-30 05:07:00,6.8754
2014-01-30 05:08:00,6.8754
2014-01-30 05:09:00,6.4703
2014-01-30 05:10:00,6.8754
2014-01-30 05:11:00,6.8754
2014-01-30 05:12:00,6.7944
2014-01-30 05:13:00,6.8523
2014-01-30 05:14:00,6.777
2014-01-30 05:15:00,6.8754
2014-01-30 05:16:00,6.7886
2014-01-30 05:17:00,6.4529
2014-01-30 05:18:00,6.8754
2014-01-30 05:19:00,6.4703
2014-01-30 05:20:00,6.2793
2014-01-30 05:21:00,6.8754
2014-01-30 05:22:00,6.7597
2014-01-30 05:23:00,6.7076
2014-01-30 05:24:00,6.8754
2014-01-30 05:25:00,6.4529
2014-01-30 05:26:00,6.3545
2014-01-30 05:27:00,6.7944
2014-01-30 05:28:00,6.8754
2014-01-30 05:29:00,6.4703
2014-01-30 05:30:00,6.8754
2014-01-30 05:31:00,6.7886
2014-01-30 05:32:00,6.7886
2014-01-30 05:33:00,6.7944
2014-01-30 05:34:00,6.8754
2014-01-30 05:35:00,6.8754
2014-01-30 05:36:00,6.8754
2014-01-30 05:37:00,6.8754
2014-01-30 05:38:00,6.8754
2014-01-30 05:39:00,6.8754
2014-01-30 05:40:00,6.8754
2014-01-30 05:41:00,6.7712
2014-01-30 05:42:00,6.8754
2014-01-30 05:43:00,6.8754
2014-01-30 05:44:00,6.8754
2014-01-30 05:45:00,6.8754
2014-01-30 05:46:00,6.8754
2014-01-30 05:47:00,6.8754
2014-01-30 05:48:00,6.8754
2014-01-30 05:49:00,6.8754
2014-01-30 05:50:00,6.8696
2014-01-30 05:51:00,6.8754
2014-01-30 05:52:00,6.8754
2014-01-30 05:53:00,6.8754
2014-01-30 05:54:00,6.8754
2014-01-30 05:55:00,6.7944
2014-01-30 05:56:00,6.8523
2014-01-30 05:57:00,6.8754
2014-01-30 05:58:00,6.8696
2014-01-30 05:59:00,6.8754
2014-01-30 06:00:00,6.8754
2014-01-30 06:01:00,6.8754
2014-01-30 06:02:00,6.8754
2014-01-30 06:03:00,6.8754
2014-01-30 06:04:00,6.8754
2014-01-30 06:05:00,6.8754
2014-01-30 06:06:00,7.2805
2014-01-30 06:07:00,6.8754
2014-01-30 06:08:00,6.8754
2014-01-30 06:09:00,6.8754
2014-01-30 06:10:00,6.8754
2014-01-30 06:11:00,6.777
2014-01-30 06:12:00,6.8754
2014-01-30 06:13:00,6.8754
2014-01-30 06:14:00,6.8754
2014-01-30 06:15:00,6.8754
2014-01-30 06:16:00,6.8754
2014-01-30 06:17:00,6.8696
2014-01-30 06:18:00,6.8754
2014-01-30 06:19:00,6.8754
2014-01-30 06:20:00,6.8754
2014-01-30 06:21:00,6.8754
2014-01-30 06:22:00,6.8754
2014-01-30 06:23:00,6.8754
2014-01-30 06:24:00,6.8754
2014-01-30 06:25:00,6.8754
2014-01-30 06:26:00,6.8754
2014-01-30 06:27:00,6.8754
2014-01-30 06:28:00,6.8754
2014-01-30 06:29:00,6.7886
2014-01-30 06:30:00,6.8754
2014-01-30 06:31:00,6.8754
2014-01-30 06:32:00,6.8754
2014-01-30 06:33:00,6.8754
2014-01-30 06:34:00,6.8754
2014-01-30 06:35:00,6.4414
2014-01-30 06:36:00,5.9494
2014-01-30 06:37:00,6.8754
2014-01-30 06:38:00,6.8754
2014-01-30 06:39:00,6.8754
2014-01-30 06:40:00,6.8754
2014-01-30 06:41:00,6.8754
2014-01-30 06:42:00,6.8754
2014-01-30 06:43:00,6.8754
2014-01-30 06:44:00,6.8754
2014-01-30 06:45:00,6.6844
2014-01-30 06:46:00,6.8754
2014-01-30 06:47:00,6.777
2014-01-30 06:48:00,6.8754
2014-01-30 06:49:00,6.8754
2014-01-30 06:50:00,6.7944
2014-01-30 06:51:00,6.8754
2014-01-30 06:52:00,6.8754
2014-01-30 06:53:00,6.4703
2014-01-30 06:54:00,6.2735
2014-01-30 06:55:00,6.8754
2014-01-30 06:56:00,6.8754
2014-01-30 06:57:00,6.8754
2014-01-30 06:58:00,6.8754
2014-01-30 06:59:00,6.2735
2014-01-30 07:00:00,6.8696
2014-01-30 07:01:00,6.8754
2014-01-30 07:02:00,6.8754
2014-01-30 07:03:00,6.8754
2014-01-30 07:04:00,6.6613
2014-01-30 07:05:00,6.3314
2014-01-30 07:06:00,6.7365
2014-01-30 07:07:00,6.8754
2014-01-30 07:08:00,6.7886
2014-01-30 07:09:00,6.8754
2014-01-30 07:10:00,6.7886
2014-01-30 07:11:00,6.8754
2014-01-30 07:12:00,6.8754
2014-01-30 07:13:00,6.8754
2014-01-30 07:14:00,6.7654
2014-01-30 07:15:00,6.8754
2014-01-30 07:16:00,6.858
2014-01-30 07:17:00,6.8754
2014-01-30 07:18:00,6.8754
2014-01-30 07:19:00,6.8754
2014-01-30 07:20:00,6.8754
2014-01-30 07:21:00,6.8754
2014-01-30 07:22:00,6.8754
2014-01-30 07:23:00,6.8754
2014-01-30 07:24:00,6.6844
2014-01-30 07:25:00,6.8754
2014-01-30 07:26:00,6.8754
2014-01-30 07:27:00,6.4414
2014-01-30 07:28:00,6.3835
2014-01-30 07:29:00,6.7944
2014-01-30 07:30:00,6.4703
2014-01-30 07:31:00,6.8754
2014-01-30 07:32:00,6.8754
2014-01-30 07:33:00,6.858
2014-01-30 07:34:00,6.3835
2014-01-30 07:35:00,6.8754
2014-01-30 07:36:00,6.8465
2014-01-30 07:37:00,6.8754
2014-01-30 07:38:00,6.7886
2014-01-30 07:39:00,6.8754
2014-01-30 07:40:00,6.8754
2014-01-30 07:41:00,6.8754
2014-01-30 07:42:00,6.7712
2014-01-30 07:43:00,6.8754
2014-01-30 07:44:00,6.8754
2014-01-30 07:45:00,6.8754
2014-01-30 07:46:00,6.8754
2014-01-30 07:47:00,6.7597
2014-01-30 07:48:00,6.8754
2014-01-30 07:49:00,6.8754
2014-01-30 07:50:00,6.8754
2014-01-30 07:51:00,6.8754
2014-01-30 07:52:00,6.8754
2014-01-30 07:53:00,6.8754
2014-01-30 07:54:00,6.8754
2014-01-30 07:55:00,6.8754
2014-01-30 07:56:00,6.8754
2014-01-30 07:57:00,6.8754
2014-01-30 07:58:00,6.7944
2014-01-30 07:59:00,6.8754
2014-01-30 08:00:00,6.8754
2014-01-30 08:01:00,6.8754
2014-01-30 08:02:00,6.8754
2014-01-30 08:03:00,6.858
2014-01-30 08:04:00,6.8754
2014-01-30 08:05:00,6.8754
2014-01-30 08:06:00,6.8754
2014-01-30 08:07:00,6.7944
2014-01-30 08:08:00,6.9564
2014-01-30 08:09:00,6.8754
2014-01-30 08:10:00,6.9738
2014-01-30 08:11:00,6.8754
2014-01-30 08:12:00,6.8754
2014-01-30 08:13:00,6.9622
2014-01-30 08:14:00,6.8754
2014-01-30 08:15:00,6.8754
2014-01-30 08:16:00,6.8754
2014-01-30 08:17:00,6.4703
2014-01-30 08:18:00,6.8754
2014-01-30 08:19:00,6.8754
2014-01-30 08:20:00,6.8754
2014-01-30 08:21:00,6.8754
2014-01-30 08:22:00,6.8754
2014-01-30 08:23:00,7.3615
2014-01-30 08:24:00,6.8754
2014-01-30 08:25:00,6.8754
2014-01-30 08:26:00,6.8754
2014-01-30 08:27:00,6.8754
2014-01-30 08:28:00,6.8754
2014-01-30 08:29:00,6.8754
2014-01-30 08:30:00,6.8754
2014-01-30 08:31:00,6.8754
2014-01-30 08:32:00,6.8754
2014-01-30 08:33:00,7.2805
2014-01-30 08:34:00,7.2805
2014-01-30 08:35:00,6.8754
2014-01-30 08:36:00,6.8754
2014-01-30 08:37:00,6.8754
2014-01-30 08:38:00,6.8754
2014-01-30 08:39:00,6.8754
2014-01-30 08:40:00,6.8754
2014-01-30 08:41:00,6.8754
2014-01-30 08:42:00,6.8754
2014-01-30 08:43:00,6.8754
2014-01-30 08:44:00,6.8754
2014-01-30 08:45:00,6.8754
2014-01-30 08:46:00,6.8754
2014-01-30 08:47:00,6.8754
2014-01-30 08:48:00,6.8754
2014-01-30 08:49:00,6.8754
2014-01-30 08:50:00,6.8754
2014-01-30 08:51:00,7.2805
2014-01-30 08:52:00,6.8754
2014-01-30 08:53:00,6.8754
2014-01-30 08:54:00,6.8754
2014-01-30 08:55:00,6.8928
2014-01-30 08:56:00,6.7886
2014-01-30 08:57:00,6.8754
2014-01-30 08:58:00,6.8754
2014-01-30 08:59:00,6.8754
2014-01-30 09:00:00,6.8754
2014-01-30 09:01:00,6.4703
2014-01-30 09:02:00,6.8754
2014-01-30 09:03:00,6.8754
2014-01-30 09:04:00,6.8754
2014-01-30 09:05:00,6.858
2014-01-30 09:06:00,6.8754
2014-01-30 09:07:00,6.8754
2014-01-30 09:08:00,6.8754
2014-01-30 09:09:00,6.8754
2014-01-30 09:10:00,6.8754
2014-01-30 09:11:00,6.8754
2014-01-30 09:12:00,6.8754
2014-01-30 09:13:00,6.8754
2014-01-30 09:14:00,6.8754
2014-01-30 09:15:00,6.8754
2014-01-30 09:16:00,6.8754
2014-01-30 09:17:00,6.8754
2014-01-30 09:18:00,6.3545
2014-01-30 09:19:00,6.8696
2014-01-30 09:20:00,6.8754
2014-01-30 09:21:00,6.777
2014-01-30 09:22:00,6.8754
2014-01-30 09:23:00,6.7076
2014-01-30 09:24:00,6.7712
2014-01-30 09:25:00,6.858
2014-01-30 09:26:00,6.8754
2014-01-30 09:27:00,6.8754
2014-01-30 09:28:00,6.8754
2014-01-30 09:29:00,6.8754
2014-01-30 09:30:00,6.8754
2014-01-30 09:31:00,6.7481
2014-01-30 09:32:00,6.7076
2014-01-30 09:33:00,6.777
2014-01-30 09:34:00,6.8754
2014-01-30 09:35:00,6.8754
2014-01-30 09:36:00,6.7944
2014-01-30 09:37:00,6.8754
2014-01-30 09:38:00,6.7944
2014-01-30 09:39:00,6.6613
2014-01-30 09:40:00,6.7886
2014-01-30 09:41:00,6.8754
2014-01-30 09:42:00,6.8754
2014-01-30 09:43:00,6.858
2014-01-30 09:44:00,6.8754
2014-01-30 09:45:00,6.3893
2014-01-30 09:46:00,6.3835
2014-01-30 09:47:00,6.858
2014-01-30 09:48:00,6.7886
2014-01-30 09:49:00,6.8754
2014-01-30 09:50:00,6.8754
2014-01-30 09:51:00,6.7886
2014-01-30 09:52:00,6.8696
2014-01-30 09:53:00,6.7944
2014-01-30 09:54:00,6.8754
2014-01-30 09:55:00,6.7886
2014-01-30 09:56:00,6.3545
2014-01-30 09:57:00,6.4703
2014-01-30 09:58:00,6.7886
2014-01-30 09:59:00,6.7944
2014-01-30 10:00:00,6.7654
2014-01-30 10:01:00,6.3545
2014-01-30 10:02:00,6.7886
2014-01-30 10:03:00,6.8754
2014-01-30 10:04:00,6.4703
2014-01-30 10:05:00,6.8754
2014-01-30 10:06:00,6.8465
2014-01-30 10:07:00,6.8754
2014-01-30 10:08:00,6.8754
2014-01-30 10:09:00,6.8754
2014-01-30 10:10:00,6.4414
2014-01-30 10:11:00,6.7712
2014-01-30 10:12:00,6.777
2014-01-30 10:13:00,6.8754
2014-01-30 10:14:00,6.8754
2014-01-30 10:15:00,6.8754
2014-01-30 10:16:00,6.7712
2014-01-30 10:17:00,6.8754
2014-01-30 10:18:00,6.3835
2014-01-30 10:19:00,6.8754
2014-01-30 10:20:00,6.8754
2014-01-30 10:21:00,6.7076
2014-01-30 10:22:00,6.858
2014-01-30 10:23:00,6.7886
2014-01-30 10:24:00,6.8754
2014-01-30 10:25:00,6.8465
2014-01-30 10:26:00,6.4703
2014-01-30 10:27:00,6.777
2014-01-30 10:28:00,6.3835
2014-01-30 10:29:00,6.2504
2014-01-30 10:30:00,6.858
2014-01-30 10:31:00,6.8696
2014-01-30 10:32:00,6.7076
2014-01-30 10:33:00,6.4703
2014-01-30 10:34:00,6.3719
2014-01-30 10:35:00,6.7712
2014-01-30 10:36:00,6.4703
2014-01-30 10:37:00,6.8754
2014-01-30 10:38:00,6.8754
2014-01-30 10:39:00,6.6844
2014-01-30 10:40:00,6.858
2014-01-30 10:41:00,6.8754
2014-01-30 10:42:00,6.8754
2014-01-30 10:43:00,6.4703
2014-01-30 10:44:00,6.2677
2014-01-30 10:45:00,6.3545
2014-01-30 10:46:00,6.777
2014-01-30 10:47:00,6.7655
2014-01-30 10:48:00,6.3372
2014-01-30 10:49:00,6.8523
2014-01-30 10:50:00,6.4703
2014-01-30 10:51:00,6.8754
2014-01-30 10:52:00,6.8754
2014-01-30 10:53:00,6.8754
2014-01-30 10:54:00,6.8754
2014-01-30 10:55:00,6.3372
2014-01-30 10:56:00,6.3545
2014-01-30 10:57:00,6.4703
2014-01-30 10:58:00,6.4703
2014-01-30 10:59:00,6.8523
2014-01-30 11:00:00,6.3893
2014-01-30 11:01:00,6.7018
2014-01-30 11:02:00,6.7886
2014-01-30 11:03:00,6.3372
2014-01-30 11:04:00,6.8754
2014-01-30 11:05:00,6.7712
2014-01-30 11:06:00,6.4414
2014-01-30 11:07:00,6.8523
2014-01-30 11:08:00,6.7423
2014-01-30 11:09:00,6.8696
2014-01-30 11:10:00,6.2504
2014-01-30 11:11:00,6.8465
2014-01-30 11:12:00,6.4703
2014-01-30 11:13:00,6.2793
2014-01-30 11:14:00,6.3372
2014-01-30 11:15:00,6.8754
2014-01-30 11:16:00,6.7597
2014-01-30 11:17:00,6.3545
2014-01-30 11:18:00,6.7886
2014-01-30 11:19:00,6.8754
2014-01-30 11:20:00,6.7597
2014-01-30 11:21:00,6.6729
2014-01-30 11:22:00,6.4414
2014-01-30 11:23:00,6.4414
2014-01-30 11:24:00,6.7886
2014-01-30 11:25:00,6.7886
2014-01-30 11:26:00,6.3545
2014-01-30 11:27:00,6.8754
2014-01-30 11:28:00,6.7944
2014-01-30 11:29:00,6.8754
2014-01-30 11:30:00,6.8754
2014-01-30 11:31:00,6.8754
2014-01-30 11:32:00,6.8754
2014-01-30 11:33:00,6.7886
2014-01-30 11:34:00,6.8754
2014-01-30 11:35:00,6.8754
2014-01-30 11:36:00,6.8754
2014-01-30 11:37:00,6.8754
2014-01-30 11:38:00,6.777
2014-01-30 11:39:00,6.8754
2014-01-30 11:40:00,6.8754
2014-01-30 11:41:00,6.8754
2014-01-30 11:42:00,6.3545
2014-01-30 11:43:00,6.6902
2014-01-30 11:44:00,6.4414
2014-01-30 11:45:00,6.4703
2014-01-30 11:46:00,6.7712
2014-01-30 11:47:00,6.8754
2014-01-30 11:48:00,6.8523
2014-01-30 11:49:00,6.8754
2014-01-30 11:50:00,6.8696
2014-01-30 11:51:00,6.8523
2014-01-30 11:52:00,6.858
2014-01-30 11:53:00,6.7712
2014-01-30 11:54:00,6.3545
2014-01-30 11:55:00,6.7886
2014-01-30 11:56:00,6.8523
2014-01-30 11:57:00,6.3603
2014-01-30 11:58:00,6.3835
2014-01-30 11:59:00,6.6729
2014-01-30 12:00:00,6.7944
2014-01-30 12:01:00,6.7365
2014-01-30 12:02:00,6.7944
2014-01-30 12:03:00,6.8754
2014-01-30 12:04:00,6.4703
2014-01-30 12:05:00,6.8754
2014-01-30 12:06:00,6.3893
2014-01-30 12:07:00,6.4529
2014-01-30 12:08:00,6.8754
2014-01-30 12:09:00,6.4703
2014-01-30 12:10:00,6.8754
2014-01-30 12:11:00,6.858
2014-01-30 12:12:00,6.4182
2014-01-30 12:13:00,6.8754
2014-01-30 12:14:00,6.7828
2014-01-30 12:15:00,6.7886
2014-01-30 12:16:00,6.7886
2014-01-30 12:17:00,6.8754
2014-01-30 12:18:00,6.3603
2014-01-30 12:19:00,6.7944
2014-01-30 12:20:00,6.3835
2014-01-30 12:21:00,6.8523
2014-01-30 12:22:00,6.7712
2014-01-30 12:23:00,6.8754
2014-01-30 12:24:00,6.343
2014-01-30 12:25:00,6.777
2014-01-30 12:26:00,6.7076
2014-01-30 12:27:00,6.858
2014-01-30 12:28:00,6.3545
2014-01-30 12:29:00,6.3545
2014-01-30 12:30:00,6.858
2014-01-30 12:31:00,6.6844
2014-01-30 12:32:00,6.4703
2014-01-30 12:33:00,6.6902
2014-01-30 12:34:00,6.858
2014-01-30 12:35:00,6.8754
2014-01-30 12:36:00,6.3893
2014-01-30 12:37:00,6.858
2014-01-30 12:38:00,6.4703
2014-01-30 12:39:00,6.3603
2014-01-30 12:40:00,6.7712
2014-01-30 12:41:00,6.8754
2014-01-30 12:42:00,6.3719
2014-01-30 12:43:00,6.858
2014-01-30 12:44:00,6.3893
2014-01-30 12:45:00,6.3661
2014-01-30 12:46:00,6.6902
2014-01-30 12:47:00,6.3545
2014-01-30 12:48:00,6.4182
2014-01-30 12:49:00,6.2793
2014-01-30 12:50:00,6.3835
2014-01-30 12:51:00,6.4703
2014-01-30 12:52:00,6.7886
2014-01-30 12:53:00,6.2562
2014-01-30 12:54:00,6.3661
2014-01-30 12:55:00,6.7944
2014-01-30 12:56:00,6.7944
2014-01-30 12:57:00,6.7944
2014-01-30 12:58:00,6.6844
2014-01-30 12:59:00,6.6902
2014-01-30 13:00:00,6.6844
2014-01-30 13:01:00,6.8754
2014-01-30 13:02:00,6.6902
2014-01-30 13:03:00,6.4529
2014-01-30 13:04:00,6.3835
2014-01-30 13:05:00,6.8754
2014-01-30 13:06:00,6.858
2014-01-30 13:07:00,6.8754
2014-01-30 13:08:00,6.8696
2014-01-30 13:09:00,6.4414
2014-01-30 13:10:00,6.3545
2014-01-30 13:11:00,6.7886
2014-01-30 13:12:00,6.7944
2014-01-30 13:13:00,6.7655
2014-01-30 13:14:00,6.8465
2014-01-30 13:15:00,6.7712
2014-01-30 13:16:00,6.4703
2014-01-30 13:17:00,6.6844
2014-01-30 13:18:00,6.2793
2014-01-30 13:19:00,6.7712
2014-01-30 13:20:00,6.8465
2014-01-30 13:21:00,6.3893
2014-01-30 13:22:00,6.858
2014-01-30 13:23:00,6.3545
2014-01-30 13:24:00,6.7423
2014-01-30 13:25:00,6.7423
2014-01-30 13:26:00,6.8696
2014-01-30 13:27:00,6.7828
2014-01-30 13:28:00,6.8754
2014-01-30 13:29:00,6.6844
2014-01-30 13:30:00,6.7423
2014-01-30 13:31:00,6.2677
2014-01-30 13:32:00,6.2735
2014-01-30 13:33:00,6.2504
2014-01-30 13:34:00,6.7365
2014-01-30 13:35:00,6.3372
2014-01-30 13:36:00,6.6555
2014-01-30 13:37:00,6.2504
2014-01-30 13:38:00,6.2504
2014-01-30 13:39:00,6.7597
2014-01-30 13:40:00,6.7365
2014-01-30 13:41:00,6.6729
2014-01-30 13:42:00,6.3603
2014-01-30 13:43:00,6.8291
2014-01-30 13:44:00,6.2677
2014-01-30 13:45:00,6.7018
2014-01-30 13:46:00,6.2677
2014-01-30 13:47:00,6.2504
2014-01-30 13:48:00,6.6555
2014-01-30 13:49:00,6.3372
2014-01-30 13:50:00,6.3372
2014-01-30 13:51:00,6.2504
2014-01-30 13:52:00,6.2504
2014-01-30 13:53:00,6.2504
2014-01-30 13:54:00,6.2504
2014-01-30 13:55:00,6.7712
2014-01-30 13:56:00,6.3314
2014-01-30 13:57:00,6.3488
2014-01-30 13:58:00,6.2677
2014-01-30 13:59:00,6.2504
2014-01-30 14:00:00,6.2793
2014-01-30 14:01:00,6.4182
2014-01-30 14:02:00,6.3314
2014-01-30 14:03:00,6.8696
2014-01-30 14:04:00,6.6555
2014-01-30 14:05:00,6.2677
2014-01-30 14:06:00,6.3372
2014-01-30 14:07:00,6.3314
2014-01-30 14:08:00,6.3546
2014-01-30 14:09:00,6.6844
2014-01-30 14:10:00,6.6555
2014-01-30 14:11:00,6.2504
2014-01-30 14:12:00,6.2504
2014-01-30 14:13:00,6.2504
2014-01-30 14:14:00,6.3314
2014-01-30 14:15:00,6.2504
2014-01-30 14:16:00,6.2504
2014-01-30 14:17:00,6.3314
2014-01-30 14:18:00,6.3372
2014-01-30 14:19:00,6.2504
2014-01-30 14:20:00,6.2504
2014-01-30 14:21:00,6.2504
2014-01-30 14:22:00,5.7295
2014-01-30 14:23:00,6.2504
2014-01-30 14:24:00,6.2504
2014-01-30 14:25:00,6.2504
2014-01-30 14:26:00,6.2504
2014-01-30 14:27:00,6.2504
2014-01-30 14:28:00,6.2504
2014-01-30 14:29:00,6.2504
2014-01-30 14:30:00,6.2504
2014-01-30 14:31:00,6.2504
2014-01-30 14:32:00,6.2504
2014-01-30 14:33:00,6.2504
2014-01-30 14:34:00,6.2504
2014-01-30 14:35:00,6.2504
2014-01-30 14:36:00,6.2504
2014-01-30 14:37:00,6.0825
2014-01-30 14:38:00,6.2504
2014-01-30 14:39:00,6.2504
2014-01-30 14:40:00,6.1693
2014-01-30 14:41:00,6.2504
2014-01-30 14:42:00,6.2504
2014-01-30 14:43:00,6.2504
2014-01-30 14:44:00,6.2504
2014-01-30 14:45:00,5.8452
2014-01-30 14:46:00,6.2504
2014-01-30 14:47:00,6.2504
2014-01-30 14:48:00,6.2504
2014-01-30 14:49:00,6.1693
2014-01-30 14:50:00,6.2504
2014-01-30 14:51:00,6.2504
2014-01-30 14:52:00,6.2214
2014-01-30 14:53:00,6.2504
2014-01-30 14:54:00,6.2504
2014-01-30 14:55:00,6.6844
2014-01-30 14:56:00,6.8754
2014-01-30 14:57:00,7.3963
2014-01-30 14:58:00,7.4194
2014-01-30 14:59:00,8.1023
2014-01-30 15:00:00,9.1846
2014-01-30 15:01:00,9.8964
2014-01-30 15:02:00,10.741
2014-01-30 15:03:00,12.917
2014-01-30 15:04:00,15.504
2014-01-30 15:05:00,18.977
2014-01-30 15:06:00,22.171
2014-01-30 15:07:00,24.776
2014-01-30 15:08:00,25.875
2014-01-30 15:09:00,28.022
2014-01-30 15:10:00,28.648
2014-01-30 15:11:00,29.4
2014-01-30 15:12:00,29.973
2014-01-30 15:13:00,30.401
2014-01-30 15:14:00,30.002
2014-01-30 15:15:00,30.528
2014-01-30 15:16:00,30.511
2014-01-30 15:17:00,30.627
2014-01-30 15:18:00,30.627
2014-01-30 15:19:00,30.337
2014-01-30 15:20:00,30.557
2014-01-30 15:21:00,31.049
2014-01-30 15:22:00,30.627
2014-01-30 15:23:00,30.216
2014-01-30 15:24:00,31.032
2014-01-30 15:25:00,30.627
2014-01-30 15:26:00,30.471
2014-01-30 15:27:00,30.1
2014-01-30 15:28:00,30.511
2014-01-30 15:29:00,30.002
2014-01-30 15:30:00,30.002
2014-01-30 15:31:00,29.834
2014-01-30 15:32:00,30.025
2014-01-30 15:33:00,29.984
2014-01-30 15:34:00,30.089
2014-01-30 15:35:00,29.626
2014-01-30 15:36:00,29.516
2014-01-30 15:37:00,29.377
2014-01-30 15:38:00,29.278
2014-01-30 15:39:00,28.757
2014-01-30 15:40:00,28.318
2014-01-30 15:41:00,28.723
2014-01-30 15:42:00,28.144
2014-01-30 15:43:00,28.213
2014-01-30 15:44:00,28.127
2014-01-30 15:45:00,28.069
2014-01-30 15:46:00,28.225
2014-01-30 15:47:00,28.231
2014-01-30 15:48:00,28.127
2014-01-30 15:49:00,28.532
2014-01-30 15:50:00,28.514
2014-01-30 15:51:00,28.15
2014-01-30 15:52:00,28.532
2014-01-30 15:53:00,28.127
2014-01-30 15:54:00,28.213
2014-01-30 15:55:00,28.451
2014-01-30 15:56:00,28.127
2014-01-30 15:57:00,28.046
2014-01-30 15:58:00,28.04
2014-01-30 15:59:00,27.583
2014-01-30 16:00:00,27.015
2014-01-30 16:01:00,28.103
2014-01-30 16:02:00,28.127
2014-01-30 16:03:00,27.959
2014-01-30 16:04:00,27.693
2014-01-30 16:05:00,27.797
2014-01-30 16:06:00,28.098
2014-01-30 16:07:00,27.837
2014-01-30 16:08:00,28.121
2014-01-30 16:09:00,28.04
2014-01-30 16:10:00,28.121
2014-01-30 16:11:00,28.127
2014-01-30 16:12:00,27.669
2014-01-30 16:13:00,28.046
2014-01-30 16:14:00,28.734
2014-01-30 16:15:00,28.665
2014-01-30 16:16:00,28.648
2014-01-30 16:17:00,29.273
2014-01-30 16:18:00,28.786
2014-01-30 16:19:00,29.359
2014-01-30 16:20:00,29.261
2014-01-30 16:21:00,29.377
2014-01-30 16:22:00,30.002
2014-01-30 16:23:00,30.019
2014-01-30 16:24:00,31.669
2014-01-30 16:25:00,32.398
2014-01-30 16:26:00,33.7
2014-01-30 16:27:00,35.419
2014-01-30 16:28:00,35.644
2014-01-30 16:29:00,36.252
2014-01-30 16:30:00,36.744
2014-01-30 16:31:00,36.814
2014-01-30 16:32:00,36.866
2014-01-30 16:33:00,36.368
2014-01-30 16:34:00,37.097
2014-01-30 16:35:00,37.907
2014-01-30 16:36:00,37.676
2014-01-30 16:37:00,37.566
2014-01-30 16:38:00,37.641
2014-01-30 16:39:00,38.214
2014-01-30 16:40:00,38.127
2014-01-30 16:41:00,38.127
2014-01-30 16:42:00,38.214
2014-01-30 16:43:00,38.474
2014-01-30 16:44:00,38.237
2014-01-30 16:45:00,38.567
2014-01-30 16:46:00,38.833
2014-01-30 16:47:00,38.81
2014-01-30 16:48:00,38.463
2014-01-30 16:49:00,39.157
2014-01-30 16:50:00,38.839
2014-01-30 16:51:00,39.273
2014-01-30 16:52:00,39.377
2014-01-30 16:53:00,38.972
2014-01-30 16:54:00,38.856
2014-01-30 16:55:00,39.244
2014-01-30 16:56:00,39.047
2014-01-30 16:57:00,39.377
2014-01-30 16:58:00,39.377
2014-01-30 16:59:00,39.863
2014-01-30 17:00:00,39.296
2014-01-30 17:01:00,38.856
2014-01-30 17:02:00,39.377
2014-01-30 17:03:00,39.337
2014-01-30 17:04:00,38.972
2014-01-30 17:05:00,39.279
2014-01-30 17:06:00,39.377
2014-01-30 17:07:00,39.377
2014-01-30 17:08:00,39.377
2014-01-30 17:09:00,40.159
2014-01-30 17:10:00,39.366
2014-01-30 17:11:00,39.412
2014-01-30 17:12:00,39.377
2014-01-30 17:13:00,39.36
2014-01-30 17:14:00,39.377
2014-01-30 17:15:00,39.458
2014-01-30 17:16:00,39.377
